Vehicle_ID,Vehicle_Model,Fuel_Type,Price,Stock_Level,Warehouse_Location
10033,Guilbert SA Hatchback,Diesel,42716.99,16.0,Saint Maryse
10034,Cousin Benoit et Fils Sedan,Hybrid,53906.68,73.0,Renaudnec
10035,Joubert Truck,Electric,112982.66,87.0,Parent-sur-Leduc
10036,Tanguy Sedan,Gasoline,16387.98,86.0,Klein-sur-Pons
10037,Rodrigues Gaillard et Fils Convertible,Diesel,49602.46,76.0,Vincent
10038,Colas Sedan,Diesel,112297.74,22.0,GuérinBourg
10039,Da Silva SUV,Gasoline,50442.6,19.0,Antoineboeuf
10040,Leroux Convertible,Hybrid,72272.63,13.0,FaivreVille
10041,Hamon Truck,Gasoline,43222.1,38.0,Bertin
10042,Besson Convertible,Diesel,96909.93,17.0,Lebon
10043,Jacques Carre S.A. Truck,Diesel,117201.93,13.0,Guilbertdan
10044,Alves Truck,Diesel,98759.01,33.0,Pereiranec
10045,Moreno Truck,Diesel,19362.81,30.0,Royer-la-Forêt
10046,Gauthier Truck,Diesel,119198.71,9.0,Rodrigues
10047,Chauvet et Fils Hatchback,Hybrid,118394.85,58.0,Ollivier
10048,Moreau Valette SA SUV,Hybrid,82843.23,36.0,Brunet
10049,Denis Convertible,Hybrid,16976.34,,Dupuydan
10050,Goncalves Truck,Gasoline,73619.7,70.0,Mendèsdan
10051,Ferrand Dufour et Fils Hatchback,Electric,53253.91,4.0,Morel
10052,Michel S.A.S. Truck,Hybrid,48404.32,70.0,Saint Danieldan
10053,Gay Hatchback,Gasoline,105810.0,100.0,Saint Patricia-les-Bains
10054,Guilbert Convertible,Gasoline,72644.55,70.0,DelahayeVille
10055,François Truck,Hybrid,45996.06,30.0,Deschamps
10056,Perrot SUV,Electric,73973.03,15.0,Chevalier
10057,Torres Chevallier S.A. Hatchback,Electric,32830.77,72.0,Chartier
10058,Dufour Sedan,Electric,85226.23,78.0,Sainte Véronique-sur-Mer
10059,Laroche Convertible,Electric,53318.05,11.0,David
10060,Faure Convertible,Gasoline,38020.21,38.0,Saint Théophile-la-Forêt
10061,Gosselin Truck,Electric,76533.27,91.0,Bruneau-la-Forêt
10062,Perrot Truck,Diesel,17578.09,58.0,Sainte Astrid
10063,Mace SUV,Gasoline,71792.3,67.0,Saint Bernard
10064,Raynaud Truck,Hybrid,97178.1,39.0,Barre
10065,Faure Truck,Electric,69128.35,1.0,Sainte Christopheboeuf
10066,Buisson Gimenez et Fils Hatchback,Electric,70307.02,13.0,DeschampsBourg
10067,Leblanc SA Sedan,Hybrid,87265.89,96.0,Samson-sur-Mer
10068,Thomas SUV,Hybrid,102532.48,52.0,Chevalier-sur-Mer
10069,Dumont SARL Convertible,Hybrid,53647.89,15.0,Gaudinnec
10070,Roux Hatchback,Electric,112578.56,81.0,Robin-les-Bains
10071,Dupuy Leroy S.A.R.L. Hatchback,Electric,58682.94,99.0,Saint Suzanne
10072,Le Goff Normand S.A. Hatchback,Diesel,89454.64,83.0,Dupuis
10073,Texier SUV,Gasoline,26178.53,97.0,Deschamps-la-Forêt
10074,Hervé Truck,Gasoline,23068.28,96.0,Langlois-sur-Delannoy
10075,Besnard Hatchback,Diesel,109734.32,100.0,Barredan
10076,Maurice S.A.R.L. Truck,Diesel,39080.39,32.0,Sainte Grégoire
10077,Pascal Georges S.A.S. Truck,Diesel,101897.01,81.0,Cordier
10078,Petitjean Hatchback,Hybrid,91624.33,40.0,Guillet
10079,Delorme Sedan,Diesel,79850.66,15.0,Pereira
10080,Jean S.A. Sedan,Diesel,29811.57,67.0,Leconte
10081,Goncalves Truck,Hybrid,88516.06,38.0,GauthierBourg
10082,Da Costa SARL Truck,Hybrid,101821.56,69.0,Barbe
10083,Bailly Truck,Hybrid,19499.5,14.0,Rivière
10084,Gautier Hatchback,Electric,88623.56,30.0,Mercier
10085,Bourgeois Guyot et Fils Hatchback,Gasoline,99723.96,41.0,Lenoir
10086,Delannoy Hatchback,Diesel,30562.04,72.0,Rémy
10087,Chauveau SUV,Gasoline,109086.14,33.0,Blanchard-la-Forêt
10088,Perrin Berthelot S.A. SUV,Electric,105165.07,0.0,Delattre
10089,Cordier Truck,Gasoline,75062.67,,Hebert
10090,Godard S.A. Truck,Diesel,24181.0,98.0,Robertdan
10091,Rodriguez Marie S.A.S. Sedan,Hybrid,62827.22,75.0,Blanc-sur-Evrard
10092,Guillet Truck,Diesel,105896.45,72.0,Michaud-la-Forêt
10093,Henry Convertible,Hybrid,103782.81,52.0,Charlesdan
10094,Lacombe SARL Hatchback,Diesel,116228.1,9.0,Auger
10095,Leclerc SUV,Hybrid,57910.08,34.0,MarchandBourg
10096,Lemoine Convertible,Diesel,79386.84,17.0,BaudryVille
10097,Louis Hatchback,Electric,115550.91,88.0,Gosselin
10098,Guyon Sedan,Gasoline,62981.99,18.0,Saint PénélopeBourg
10099,Guillot Merle et Fils Sedan,Hybrid,102129.1,57.0,Tanguy
10100,Picard SUV,Electric,45853.24,,Lecomte
10101,Maillard Sedan,Hybrid,24000.64,89.0,Turpin
10102,Louis SARL SUV,Hybrid,36346.17,78.0,Saint Augustin-la-Forêt
10103,Weber et Fils Sedan,Electric,85485.84,5.0,Sainte Théodore
10104,Turpin SUV,Diesel,117304.03,65.0,Georges
10105,Duhamel Tessier S.A.R.L. Convertible,Hybrid,56703.76,5.0,Sainte Christine-les-Bains
10106,Valentin Hatchback,Diesel,99309.0,41.0,Sainte GenevièveVille
10107,Denis Boutin S.A.S. Convertible,Hybrid,119358.91,94.0,Blondel
10108,Deschamps Sedan,Gasoline,111473.74,0.0,Saint Martinenec
10109,Berger SARL Truck,Hybrid,39778.86,0.0,Sainte Stéphane
10110,Laporte Delattre S.A.R.L. Hatchback,Hybrid,100074.11,59.0,Allard-sur-Mer
10111,Grondin SUV,Diesel,44262.02,18.0,Duhamel
10112,Ollivier Leblanc S.A.R.L. Truck,Gasoline,106283.26,21.0,Torres
10113,Fleury S.A.R.L. Hatchback,Diesel,47676.2,32.0,Le Roux-sur-Martinez
10114,Lucas Tessier S.A.R.L. Convertible,Gasoline,31226.5,33.0,Diaz
10115,Breton Hatchback,Diesel,57684.06,61.0,Sainte Sébastiendan
10116,Hamel Convertible,Electric,41710.52,13.0,Sainte Édithboeuf
10117,Vincent Truck,Diesel,119238.71,85.0,Sainte ChristianeBourg
10118,Vaillant et Fils Sedan,Diesel,49699.48,57.0,Berger
10119,Riou Michel S.A.S. SUV,Hybrid,92527.62,82.0,Poulain
10120,Martel Hatchback,Gasoline,50235.86,74.0,Micheldan
10121,Lucas Guibert SA SUV,Hybrid,57668.6,40.0,Gallet-sur-Rey
10122,Labbé S.A.S. Truck,Hybrid,26389.05,66.0,Sainte Margauxdan
10123,Couturier Humbert S.A.S. Truck,Gasoline,112815.76,11.0,Riou
10124,Chauvin S.A.S. Convertible,Hybrid,117342.07,47.0,GrondinBourg
10125,Duhamel Truck,Electric,37844.5,85.0,GomezBourg
10126,Moulin Sedan,Diesel,39251.86,1.0,Gilbertnec
10127,Chrétien Truck,Diesel,21880.98,81.0,Saint RobertVille
10128,Roche Hatchback,Hybrid,83856.72,77.0,Barre
10129,Royer Truck,Diesel,17207.83,39.0,Evrardnec
10130,Jacques SA Truck,Electric,52292.86,81.0,Bousquet
10131,Rémy Sedan,Electric,58797.74,77.0,Michaud
10132,Morin Tanguy S.A. SUV,Electric,26752.39,34.0,Fournier
10133,Teixeira Sedan,Diesel,56354.06,83.0,Colin
10134,Gautier Girard S.A. Truck,Gasoline,91831.57,7.0,Saint Pauline
10135,Leduc SUV,Diesel,56651.07,23.0,Besnard-sur-Imbert
10136,Rousset Perrot S.A. Convertible,Hybrid,71032.34,53.0,Boulangerboeuf
10137,Paris SUV,Hybrid,51118.54,79.0,Charles-sur-Jourdan
10138,Verdier SA Convertible,Diesel,104292.85,92.0,RobinVille
10139,Voisin Garnier SARL Convertible,Hybrid,31528.47,6.0,Breton-sur-Dupont
10140,Fournier SUV,Gasoline,91178.63,96.0,Lefèvre
10141,Raymond Sedan,Diesel,63581.2,19.0,Charrier
10142,Thibault Alves S.A. Hatchback,Gasoline,85460.94,1.0,Joly
10143,Moreau SA SUV,Electric,40147.63,33.0,Ollivier
10144,Marie Hatchback,Hybrid,104997.04,12.0,NormandBourg
10145,Grégoire SARL Sedan,Hybrid,92169.21,76.0,Saint XavierBourg
10146,Caron Lacombe et Fils Hatchback,Electric,59539.75,84.0,Sainte Auguste-la-Forêt
10147,Denis Hatchback,Hybrid,50495.83,87.0,Marchand
10148,Imbert Turpin S.A.R.L. Convertible,Diesel,19542.84,48.0,Letellier
10149,Morvan Hatchback,Diesel,98627.22,98.0,LopesBourg
10150,Andre Truck,Gasoline,106361.33,14.0,Saint Denise
10151,Benoit Hatchback,Diesel,74353.72,34.0,Allain-les-Bains
10152,Pottier SUV,Gasoline,112013.63,51.0,Sainte AmélieBourg
10153,Delorme Barre S.A. Truck,Gasoline,104465.86,42.0,Lemaire
10154,Descamps Hatchback,Diesel,108875.5,87.0,Lombard
10155,Petit SA Truck,Gasoline,63666.13,85.0,BourdonVille
10156,Leclercq Sedan,Hybrid,41982.09,66.0,Mace
10157,Marin Hatchback,Diesel,89816.31,31.0,Lévêque
10158,Georges Convertible,Electric,43844.73,,Reynaudboeuf
10159,Dos Santos Convertible,Diesel,67382.05,3.0,Roger-sur-Da Silva
10160,Brunel Convertible,Diesel,79297.49,36.0,Devaux
10161,Lombard Verdier S.A.R.L. Truck,Gasoline,90071.65,53.0,Girard
10162,Aubry et Fils Hatchback,Diesel,86343.58,9.0,Vaillant
10163,Maillard SA Sedan,Gasoline,75596.24,5.0,Dupuy
10164,David Sedan,Hybrid,33443.13,7.0,Delorme
10165,Leroux Moreau S.A. Truck,Electric,110605.73,54.0,Petit
10166,Guichard Cousin SA Sedan,Hybrid,88337.91,68.0,GuillouVille
10167,Guilbert Barthelemy S.A.R.L. SUV,Electric,99291.59,37.0,Saint Michèle
10168,Loiseau Lambert SA SUV,Gasoline,80928.43,50.0,Philippe
10169,Rey Truck,Diesel,41873.15,67.0,Ruiz-les-Bains
10170,Barre SA Sedan,Electric,36129.36,8.0,Saint Denise
10171,Roux Clerc S.A.R.L. Convertible,Gasoline,89536.17,96.0,Maillard-sur-Prévost
10172,Guillaume Hatchback,Diesel,94705.25,32.0,Leduc-sur-Mer
10173,Arnaud S.A.R.L. Convertible,Electric,28305.08,36.0,Chauvet-sur-Mer
10174,Lévy Roussel SARL Truck,Electric,98922.8,,Saint FrédériqueVille
10175,Bailly Hatchback,Hybrid,27127.02,27.0,Cohen
10176,Da Costa Truck,Diesel,85163.52,84.0,Guichardboeuf
10177,Prévost Evrard SARL Hatchback,Gasoline,106606.94,16.0,Hoareau
10178,Morvan Hamon S.A.R.L. Truck,Gasoline,111524.03,16.0,Duhamel-sur-Fabre
10179,Evrard S.A.S. Convertible,Diesel,76254.53,18.0,Vallet-la-Forêt
10180,Devaux Sedan,Electric,105987.77,34.0,Pasquier
10181,Michel Merle S.A. Truck,Gasoline,40170.34,55.0,Marionboeuf
10182,Coulon et Fils Sedan,Hybrid,22761.52,9.0,Le Roux
10183,Gilbert Loiseau S.A.S. Convertible,Gasoline,31415.8,84.0,Gomez-sur-Duhamel
10184,Martin S.A. Sedan,Gasoline,57836.75,93.0,Normand
10185,Barbe et Fils Convertible,Gasoline,114410.97,99.0,Saint Jules
10186,Voisin Convertible,Electric,76987.41,13.0,Sainte Alice
10187,Robin S.A.S. Truck,Hybrid,58706.71,9.0,Rocherboeuf
10188,Pichon S.A. Convertible,Electric,44975.09,68.0,Lucas
10189,Bouvier Convertible,Gasoline,40136.21,78.0,Da CostaBourg
10190,Perez Truck,Electric,25302.84,15.0,Fouquet
10191,Pottier SUV,Electric,80071.07,7.0,Paris
10192,Blanchard Charpentier S.A.R.L. SUV,Hybrid,117707.37,40.0,Gaudindan
10193,Lefort SARL SUV,Gasoline,28768.39,17.0,Laportenec
10194,Durand Sedan,Hybrid,112212.88,23.0,Daniel
10195,Blanchet Hatchback,Hybrid,89458.06,15.0,Fischerboeuf
10196,Noël Guyot et Fils Convertible,Electric,37988.74,58.0,Saint Madeleine
10197,Barbier Sedan,Diesel,114779.82,93.0,Martins
10198,Schmitt Convertible,Hybrid,114681.09,16.0,Baron
10199,Weber Convertible,Diesel,26573.24,,Devaux-sur-Blin
10200,Schneider et Fils Convertible,Diesel,54670.12,86.0,Sainte Océane
10201,Bernier SARL SUV,Diesel,110241.0,48.0,HebertBourg
10202,Gosselin Benoit et Fils Hatchback,Hybrid,67795.62,44.0,Gonzalez
10203,Berger Convertible,Gasoline,41185.25,99.0,Hubert
10204,Girard S.A.R.L. Sedan,Diesel,45440.58,43.0,Muller-sur-Bernard
10205,Da Silva Bourgeois S.A. Truck,Diesel,76740.43,8.0,RollandBourg
10206,Pereira S.A.S. Truck,Hybrid,81888.64,6.0,Lagarde
10207,Paul Convertible,Hybrid,41890.32,12.0,Delannoy
10208,Grégoire SARL Hatchback,Gasoline,35614.37,34.0,Allain-sur-Gautier
10209,Weber Gilles S.A.R.L. SUV,Diesel,57423.84,68.0,Royer
10210,Vaillant Sedan,Diesel,85066.03,99.0,Guillaume
10211,Blin Morel S.A.R.L. Truck,Diesel,47352.66,64.0,Sainte JeannineBourg
10212,Ferreira SARL SUV,Electric,36128.09,10.0,Couturier
10213,Marion Sedan,Hybrid,39069.23,31.0,Bonnet-sur-Masson
10214,Seguin Convertible,Hybrid,119598.81,49.0,Huet
10215,Girard Sedan,Gasoline,54531.11,40.0,Saint Françoise-la-Forêt
10216,Étienne SARL SUV,Diesel,111471.05,91.0,Pons
10217,Fernandes SUV,Diesel,16678.9,59.0,Sainte Olivie
10218,Vaillant Hatchback,Gasoline,118587.76,6.0,Lejeunenec
10219,Fernandez S.A.R.L. SUV,Electric,27871.34,24.0,Vaillant
10220,Caron Lecoq SARL Hatchback,Electric,83635.65,50.0,Lejeune
10221,Petitjean Convertible,Hybrid,15886.79,62.0,Sainte Lorraine
10222,Petitjean Alexandre S.A.S. Truck,Diesel,62544.09,17.0,Saint Rémy-la-Forêt
10223,Riou Rolland S.A. Sedan,Electric,107476.36,7.0,Sainte MaryseVille
10224,Ramos Martin SA Sedan,Diesel,85806.25,30.0,Bourdonboeuf
10225,Brunet Allard S.A.S. SUV,Gasoline,80490.14,53.0,Bourgeois-sur-Perrier
10226,Guillot Hatchback,Hybrid,20336.13,23.0,Maury-la-Forêt
10227,Potier et Fils Truck,Diesel,100733.64,82.0,Dumas
10228,Benard Salmon S.A.S. Sedan,Electric,29096.8,67.0,Barbedan
10229,Lopez Munoz S.A. SUV,Gasoline,102186.7,97.0,Dijoux
10230,Maury Convertible,Electric,19541.88,79.0,Garciadan
10231,Léger S.A.S. Convertible,Diesel,74398.66,98.0,Hebert
10232,Meunier Hatchback,Diesel,96442.89,5.0,Saint Anaïsdan
10233,Thibault Truck,Gasoline,86920.53,65.0,Charpentierdan
10234,Vaillant S.A. SUV,Electric,116173.7,36.0,DialloVille
10235,Auger Convertible,Diesel,119593.57,63.0,Dos Santos-la-Forêt
10236,Loiseau S.A. SUV,Hybrid,89684.21,80.0,Girard
10237,Hardy Hatchback,Hybrid,27427.38,40.0,Thomas-sur-Renault
10238,Duval Sedan,Gasoline,23647.61,70.0,BlinBourg
10239,Pereira Truck,Hybrid,78101.55,7.0,Garciaboeuf
10240,Guilbert Weber S.A.S. Sedan,Diesel,63359.78,66.0,Perrot
10241,Thomas S.A.R.L. Truck,Hybrid,116448.52,18.0,Collin
10242,Diallo Sedan,Electric,63282.42,38.0,Letellier-sur-Maurice
10243,Mallet SUV,Electric,51879.91,19.0,Saint Grégoire
10244,Barre Truck,Electric,62544.8,63.0,Dumont
10245,Hebert S.A. SUV,Gasoline,73523.55,72.0,Sainte AmélieVille
10246,Grenier Convertible,Gasoline,45026.67,23.0,ImbertBourg
10247,Da Costa Truck,Electric,103112.01,83.0,Saint HortenseBourg
10248,Payet SARL Truck,Gasoline,57852.93,1.0,Gay
10249,Perrier Masse S.A.S. SUV,Electric,21703.05,23.0,Saint Olivie
10250,Michaud SARL Sedan,Diesel,97550.89,78.0,Robin
10251,Duhamel Truck,Gasoline,66848.56,61.0,Delannoy-sur-Mer
10252,Nguyen Lesage SARL Truck,Electric,25272.32,93.0,Hardy
10253,Neveu et Fils SUV,Electric,33962.21,81.0,Saint Charlotte-la-Forêt
10254,Guillon Blanchard et Fils Convertible,Electric,37050.23,31.0,Guillon
10255,Boucher SARL Sedan,Diesel,67215.85,39.0,Saint Célina-sur-Mer
10256,Besson S.A.S. SUV,Diesel,32648.0,79.0,De OliveiraBourg
10257,Pereira Sedan,Diesel,61186.15,100.0,Sainte Constanceboeuf
10258,Dupuis S.A.S. Sedan,Diesel,59304.48,94.0,Deschamps
10259,Lecoq Hatchback,Diesel,18341.45,93.0,Rey
10260,Raymond Bourgeois S.A. Hatchback,Gasoline,67854.4,93.0,ValletBourg
10261,Lopez Convertible,Hybrid,113833.96,16.0,Boutin-la-Forêt
10262,Gomes SUV,Electric,54681.27,49.0,Sainte Adrien
10263,Poirier S.A.S. Convertible,Hybrid,46913.03,51.0,Le Roux
10264,Garnier Hatchback,Diesel,88334.7,6.0,Masse
10265,Raymond Convertible,Electric,114463.1,67.0,Godard
10266,Barbe S.A.R.L. Hatchback,Gasoline,86500.32,,Normand
10267,Muller et Fils SUV,Diesel,34281.16,11.0,DijouxBourg
10268,Vidal SUV,Diesel,51292.99,32.0,Teixeira
10269,Lefèvre S.A.S. Sedan,Diesel,114823.73,69.0,Saint Constancenec
10270,Roy SA Hatchback,Electric,113131.65,36.0,Mahe-sur-Leconte
10271,Courtois Sedan,Electric,117990.64,72.0,Besson-sur-Blin
10272,Dufour SUV,Electric,107726.88,70.0,Lefebvre
10273,Lenoir Sedan,Hybrid,48729.48,85.0,Dupont
10274,Breton SA Hatchback,Gasoline,16503.81,44.0,Hubertboeuf
10275,Morin Pruvost S.A. SUV,Electric,85634.05,28.0,Chevallier
10276,Evrard et Fils SUV,Hybrid,26886.99,31.0,Georges
10277,Benoit Truck,Electric,117122.28,21.0,Sainte Amélie-les-Bains
10278,Boutin S.A. Convertible,Diesel,90268.63,91.0,Saint Laetitia
10279,Barbier Riou et Fils SUV,Gasoline,85396.83,40.0,Potier
10280,Lebrun Convertible,Hybrid,60566.49,47.0,Sainte Alphonse
10281,Schmitt Hatchback,Hybrid,117116.97,7.0,Faure
10282,Dufour Besnard SARL Truck,Gasoline,17512.17,15.0,Berger
10283,Durand SARL Convertible,Hybrid,42913.79,81.0,Godard
10284,Berger Truck,Diesel,37463.75,30.0,Saint Noémi-sur-Mer
10285,Pons Convertible,Hybrid,116559.77,34.0,Wagner
10286,Blanchard Hatchback,Hybrid,51858.67,69.0,Saint Suzanne-les-Bains
10287,Navarro Convertible,Electric,22536.95,51.0,Denis
10288,Guyot S.A.R.L. SUV,Hybrid,60526.65,14.0,Navarro
10289,Philippe Lamy S.A.R.L. Hatchback,Gasoline,68532.7,76.0,Lesage
10290,Bigot S.A. Convertible,Hybrid,49006.47,80.0,Fischer
10291,Martins Lenoir S.A. SUV,Electric,93454.37,87.0,Saint Sabine
10292,Joubert SA Hatchback,Diesel,17717.39,96.0,Didierdan
10293,Delahaye Truck,Hybrid,77259.84,71.0,Martel-les-Bains
10294,Wagner Sedan,Hybrid,39027.91,20.0,Gay-les-Bains
10295,Lemaître et Fils Sedan,Diesel,99510.37,46.0,Lambert-la-Forêt
10296,Bonneau Hatchback,Diesel,61142.32,13.0,Moreaudan
10297,Lacroix Convertible,Hybrid,30958.84,87.0,Saint Lucy-sur-Mer
10298,Lefèvre Convertible,Electric,104151.14,84.0,Guillotdan
10299,Gros Hamel S.A.S. Convertible,Hybrid,58522.84,36.0,Perrin
10300,Ledoux et Fils Convertible,Electric,93519.23,,Marques-sur-Descamps
10301,Germain Truck,Diesel,107428.37,34.0,Joubert-sur-Mer
10302,Blanc Convertible,Electric,16153.79,20.0,Martineau
10303,Guibert Legrand S.A.R.L. Truck,Gasoline,73418.45,44.0,Caron-les-Bains
10304,Pereira Sedan,Electric,24487.1,97.0,Blin
10305,Rodriguez Briand S.A. SUV,Electric,42690.33,94.0,Antoine-sur-Mer
10306,Antoine SARL Sedan,Electric,99852.59,8.0,Raymond
10307,Rossi SA Hatchback,Hybrid,91975.31,31.0,Lenoir
10308,Lejeune Sedan,Gasoline,99300.11,49.0,Maurice
10309,Collin S.A.R.L. Convertible,Diesel,93167.41,3.0,Ferrand
10310,Brunel S.A.R.L. Convertible,Gasoline,55759.78,93.0,DelaunayBourg
10311,Lemoine et Fils SUV,Diesel,87396.28,12.0,Giraudnec
10312,Mercier Hatchback,Diesel,41831.68,26.0,Colin-sur-Sauvage
10313,Lebon Truck,Gasoline,31438.93,88.0,Dufour
10314,Dumas SA SUV,Hybrid,50173.53,57.0,Jourdan-sur-Mer
10315,Hervé Barthelemy SA SUV,Gasoline,79269.3,35.0,Grondindan
10316,Maillard Convertible,Electric,65589.74,99.0,Bouvier
10317,Joly S.A.S. Sedan,Diesel,76818.53,94.0,Gimenez
10318,Jacquet Hatchback,Gasoline,102869.8,63.0,Saint Jérôme
10319,Mallet SUV,Diesel,34983.77,15.0,Guérin
10320,Guillou Convertible,Electric,75314.8,23.0,Goncalves-les-Bains
10321,Lemaire Truck,Gasoline,91341.91,67.0,Collin-la-Forêt
10322,Perrier S.A.S. Truck,Diesel,55358.23,67.0,Simondan
10323,Paul Convertible,Gasoline,102239.03,35.0,DiazVille
10324,Imbert Bouvet S.A.S. SUV,Gasoline,89245.89,52.0,Mauryboeuf
10325,Maréchal Sedan,Hybrid,61718.7,60.0,Juliennec
10326,Da Silva Hatchback,Electric,42977.31,96.0,Lelièvre
10327,Navarro Hatchback,Diesel,104348.22,5.0,Schmittdan
10328,Normand Blondel SA SUV,Electric,64589.71,8.0,Sainte VictorVille
10329,Briand S.A.R.L. Truck,Hybrid,18965.38,22.0,Bousquet
10330,Meyer Truck,Gasoline,115205.97,42.0,Duhamel
10331,Humbert Sedan,Electric,110027.71,34.0,Moreno
10332,Thibault De Sousa S.A.S. Truck,Electric,116511.01,74.0,RoyerBourg
10333,Hebert Convertible,Diesel,78211.45,4.0,Ledoux
10334,Courtois S.A. Truck,Hybrid,28301.36,48.0,Rémy-sur-Colin
10335,Raynaud Hatchback,Hybrid,87115.99,30.0,Sainte ThéophileVille
10336,Buisson et Fils Sedan,Hybrid,75638.69,44.0,Boulay
10337,Vallet Maillet S.A.R.L. Truck,Electric,57754.81,81.0,Lefèvreboeuf
10338,Evrard Fernandez SA Truck,Hybrid,50511.04,44.0,Saint Benoît-les-Bains
10339,Gaudin et Fils SUV,Gasoline,110003.54,45.0,Gay
10340,Launay SUV,Diesel,99561.1,10.0,Sainte VincentVille
10341,Humbert SUV,Electric,17069.27,71.0,David
10342,Vallée Truck,Diesel,53341.08,15.0,Saint Pierreboeuf
10343,Bodin Labbé SA Truck,Hybrid,53772.14,72.0,CarpentierBourg
10344,Rémy Sedan,Electric,18535.04,81.0,Gautier-sur-Ollivier
10345,Le Roux SA SUV,Diesel,118135.72,8.0,Clément
10346,Rodriguez Brun SA Convertible,Diesel,78276.98,58.0,Delattre-sur-Daniel
10347,De Oliveira S.A.R.L. Hatchback,Diesel,83475.19,12.0,Roy-sur-Laine
10348,Martin SA SUV,Electric,68317.28,53.0,David
10349,Millet Truck,Hybrid,55041.96,10.0,Voisin
10350,Monnier Morin SA Truck,Hybrid,119232.7,73.0,Ruiz
10351,Duval Sedan,Hybrid,67020.24,28.0,Raynaud-les-Bains
10352,Lemoine et Fils Truck,Gasoline,40735.7,52.0,Saint Paul
10353,Blanc Truck,Diesel,96892.6,,Chevallier
10354,Hubert S.A. Convertible,Electric,93456.04,44.0,VaillantBourg
10355,Sauvage Sedan,Gasoline,99481.3,30.0,ReynaudBourg
10356,Pereira Convertible,Gasoline,29967.4,8.0,Saint Aimé-sur-Mer
10357,Chevalier Renard SA SUV,Hybrid,22199.64,71.0,Humbertdan
10358,Reynaud Deschamps S.A.S. Convertible,Electric,68469.96,22.0,Berniernec
10359,Moreno et Fils Truck,Electric,108684.25,96.0,Grosnec
10360,Lecoq Laine et Fils Convertible,Gasoline,81564.82,40.0,Charles-sur-Turpin
10361,Leblanc Convertible,Electric,82327.93,64.0,Sainte Geneviève
10362,Briand S.A.S. Hatchback,Electric,115898.84,23.0,Dubois-sur-Marty
10363,Lelièvre SA Hatchback,Diesel,61769.52,7.0,Boyer
10364,Gimenez Sedan,Electric,54690.2,36.0,MaillotVille
10365,Fouquet Hatchback,Hybrid,57632.64,87.0,Chartier
10366,Thierry SUV,Gasoline,25833.62,55.0,Guichard
10367,Marchand SUV,Hybrid,45038.25,73.0,Gautier
10368,Bazin Sedan,Gasoline,64483.05,38.0,Meyer
10369,Lejeune SUV,Hybrid,22458.51,93.0,Pages-sur-Martineau
10370,Arnaud Bouvier et Fils SUV,Gasoline,55905.51,76.0,Olliviernec
10371,Lagarde Convertible,Electric,53676.39,90.0,Sainte Jeanne
10372,Paris Marty S.A. Truck,Electric,77219.78,54.0,Ruiz
10373,Benoit SA Hatchback,Diesel,56917.81,62.0,Bourgeois-les-Bains
10374,Marie Sedan,Hybrid,100158.4,79.0,Sainte Lucas-sur-Mer
10375,Lopez SARL Hatchback,Electric,49328.61,8.0,Martinez-sur-Auger
10376,Gilles Delorme S.A. Truck,Electric,78243.28,32.0,Sainte Agathe-les-Bains
10377,Collin Verdier SARL Truck,Gasoline,82099.01,14.0,Valetteboeuf
10378,Pages S.A. SUV,Electric,42686.54,48.0,Sainte Thérèse
10379,Pasquier Convertible,Electric,31508.52,44.0,Blondel
10380,Pages Truck,Hybrid,90390.23,95.0,Sainte Victoire
10381,Gauthier SUV,Electric,45633.1,95.0,Maréchalnec
10382,Payet et Fils Truck,Electric,49749.17,41.0,Durand-sur-Mer
10383,Masson Convertible,Gasoline,52791.58,87.0,Gilbert
10384,Nguyen Hatchback,Hybrid,75956.26,52.0,Sainte Hélène
10385,Gillet Barre S.A.S. SUV,Gasoline,74490.38,25.0,Saint Jacques
10386,Legrand Sedan,Hybrid,55414.16,67.0,Reynaud-sur-Perez
10387,Bouvet SUV,Gasoline,40596.3,74.0,Dumas-sur-Voisin
10388,Vallée Hatchback,Gasoline,72511.14,100.0,Salmondan
10389,Baudry SA Convertible,Gasoline,100823.42,80.0,Sainte LouisVille
10390,Olivier S.A.R.L. Truck,Gasoline,23458.96,72.0,Potierdan
10391,Faivre Hatchback,Gasoline,97957.89,38.0,Saint Suzanne
10392,Le Gall Picard et Fils SUV,Diesel,36200.68,89.0,SchneiderBourg
10393,Vallée S.A. Truck,Diesel,22088.62,,Weberdan
10394,Becker Hatchback,Gasoline,50900.19,78.0,Sainte Nicolas
10395,Gauthier Sedan,Electric,26252.5,1.0,Devaux
10396,Blondel SARL Truck,Gasoline,118490.44,56.0,Prévost
10397,Petitjean Blanchard S.A.R.L. Truck,Gasoline,50544.63,98.0,Saint Hortense-sur-Mer
